gene_id,gene_symbol,pathway_id,pathway_name,degree
hsa:153364,MBLAC2; acyl-coenzyme A thioesterase MBLAC2,path:hsa00062,Fatty acid elongation - Homo sapiens (human),4
hsa:1892,ECHS1,path:hsa00062,Fatty acid elongation - Homo sapiens (human),25
hsa:201562,HACD2,path:hsa00062,Fatty acid elongation - Homo sapiens (human),3
hsa:284486,THEM5,path:hsa00062,Fatty acid elongation - Homo sapiens (human),4
hsa:3030,HADHA,path:hsa00062,Fatty acid elongation - Homo sapiens (human),46
hsa:3032,HADHB,path:hsa00062,Fatty acid elongation - Homo sapiens (human),23
hsa:3033,HADH,path:hsa00062,Fatty acid elongation - Homo sapiens (human),12
hsa:401494,HACD4,path:hsa00062,Fatty acid elongation - Homo sapiens (human),3
hsa:51102,MECR,path:hsa00062,Fatty acid elongation - Homo sapiens (human),21
hsa:51144,HSD17B12,path:hsa00062,Fatty acid elongation - Homo sapiens (human),3
hsa:51495,HACD3,path:hsa00062,Fatty acid elongation - Homo sapiens (human),3
hsa:54898,ELOVL2,path:hsa00062,Fatty acid elongation - Homo sapiens (human),2
hsa:5538,PPT1,path:hsa00062,Fatty acid elongation - Homo sapiens (human),5
hsa:60481,ELOVL5,path:hsa00062,Fatty acid elongation - Homo sapiens (human),2
hsa:641371,ACOT1,path:hsa00062,Fatty acid elongation - Homo sapiens (human),4
hsa:64834,ELOVL1,path:hsa00062,Fatty acid elongation - Homo sapiens (human),2
hsa:6785,ELOVL4,path:hsa00062,Fatty acid elongation - Homo sapiens (human),2
hsa:79071,ELOVL6,path:hsa00062,Fatty acid elongation - Homo sapiens (human),2
hsa:79993,ELOVL7; very long chain fatty acid elongase 7 isoform 1,path:hsa00062,Fatty acid elongation - Homo sapiens (human),2
hsa:83401,ELOVL3,path:hsa00062,Fatty acid elongation - Homo sapiens (human),2
hsa:9200,HACD1,path:hsa00062,Fatty acid elongation - Homo sapiens (human),3
hsa:9374,PPT2,path:hsa00062,Fatty acid elongation - Homo sapiens (human),5
hsa:9524,TECR,path:hsa00062,Fatty acid elongation - Homo sapiens (human),4
hsa:10449,ACAA2,path:hsa00071,Fatty acid degradation - Homo sapiens (human),74
hsa:10455,ECI2,path:hsa00071,Fatty acid degradation - Homo sapiens (human),1
hsa:113612,CYP2U1,path:hsa00071,Fatty acid degradation - Homo sapiens (human),2
hsa:124,ADH1A,path:hsa00071,Fatty acid degradation - Homo sapiens (human),2
hsa:125,ADH1B,path:hsa00071,Fatty acid degradation - Homo sapiens (human),2
hsa:126,ADH1C,path:hsa00071,Fatty acid degradation - Homo sapiens (human),2
hsa:126129,CPT1C,path:hsa00071,Fatty acid degradation - Homo sapiens (human),3
hsa:127,ADH4,path:hsa00071,Fatty acid degradation - Homo sapiens (human),2
hsa:128,ADH5,path:hsa00071,Fatty acid degradation - Homo sapiens (human),2
hsa:130,ADH6,path:hsa00071,Fatty acid degradation - Homo sapiens (human),2
hsa:131,ADH7,path:hsa00071,Fatty acid degradation - Homo sapiens (human),2
hsa:1374,CPT1A,path:hsa00071,Fatty acid degradation - Homo sapiens (human),3
hsa:1375,CPT1B,path:hsa00071,Fatty acid degradation - Homo sapiens (human),3
hsa:1376,CPT2,path:hsa00071,Fatty acid degradation - Homo sapiens (human),6
hsa:1632,ECI1,path:hsa00071,Fatty acid degradation - Homo sapiens (human),1
hsa:1892,ECHS1,path:hsa00071,Fatty acid degradation - Homo sapiens (human),47
hsa:1962,EHHADH,path:hsa00071,Fatty acid degradation - Homo sapiens (human),71
hsa:217,ALDH2,path:hsa00071,Fatty acid degradation - Homo sapiens (human),3
hsa:2180,ACSL1,path:hsa00071,Fatty acid degradation - Homo sapiens (human),5
hsa:2181,ACSL3,path:hsa00071,Fatty acid degradation - Homo sapiens (human),5
hsa:2182,ACSL4,path:hsa00071,Fatty acid degradation - Homo sapiens (human),5
hsa:219,ALDH1B1,path:hsa00071,Fatty acid degradation - Homo sapiens (human),3
hsa:223,ALDH9A1,path:hsa00071,Fatty acid degradation - Homo sapiens (human),3
hsa:224,ALDH3A2,path:hsa00071,Fatty acid degradation - Homo sapiens (human),3
hsa:23205,ACSBG1,path:hsa00071,Fatty acid degradation - Homo sapiens (human),5
hsa:23305,ACSL6,path:hsa00071,Fatty acid degradation - Homo sapiens (human),5
hsa:2639,GCDH,path:hsa00071,Fatty acid degradation - Homo sapiens (human),6
hsa:30,ACAA1,path:hsa00071,Fatty acid degradation - Homo sapiens (human),74
hsa:3030,HADHA,path:hsa00071,Fatty acid degradation - Homo sapiens (human),66
hsa:3032,HADHB,path:hsa00071,Fatty acid degradation - Homo sapiens (human),74
hsa:3033,HADH,path:hsa00071,Fatty acid degradation - Homo sapiens (human),23
hsa:33,ACADL,path:hsa00071,Fatty acid degradation - Homo sapiens (human),18
hsa:34,ACADM,path:hsa00071,Fatty acid degradation - Homo sapiens (human),23
hsa:35,ACADS,path:hsa00071,Fatty acid degradation - Homo sapiens (human),8
hsa:36,ACADSB,path:hsa00071,Fatty acid degradation - Homo sapiens (human),8
hsa:37,ACADVL,path:hsa00071,Fatty acid degradation - Homo sapiens (human),6
hsa:38,ACAT1,path:hsa00071,Fatty acid degradation - Homo sapiens (human),26
hsa:39,ACAT2; acetyl-CoA acetyltransferase,path:hsa00071,Fatty acid degradation - Homo sapiens (human),26
hsa:501,ALDH7A1,path:hsa00071,Fatty acid degradation - Homo sapiens (human),3
hsa:51,ACOX1,path:hsa00071,Fatty acid degradation - Homo sapiens (human),23
hsa:51703,ACSL5,path:hsa00071,Fatty acid degradation - Homo sapiens (human),5
hsa:81616,ACSBG2,path:hsa00071,Fatty acid degradation - Homo sapiens (human),5
hsa:8310,ACOX3; peroxisomal acyl-coenzyme A oxidase 3 isoform a,path:hsa00071,Fatty acid degradation - Homo sapiens (human),23
hsa:1056,CEL,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),6
hsa:10682,EBP,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),10
hsa:120227,CYP2R1; vitamin D 25-hydroxylase isoform 1,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),3
hsa:1591,CYP24A1,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),5
hsa:1594,CYP27B1,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),4
hsa:1595,CYP51A1,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),10
hsa:1717,DHCR7,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),15
hsa:1718,DHCR24,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),31
hsa:2222,FDFT1,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),4
hsa:3930,LBR,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),5
hsa:3988,LIPA,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),6
hsa:4047,LSS,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),5
hsa:50814,NSDHL,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),6
hsa:51478,HSD17B7,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),7
hsa:6307,MSMO1,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),7
hsa:6309,SC5D,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),10
hsa:6646,SOAT1,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),6
hsa:6713,SQLE; squalene monooxygenase,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),3
hsa:7108,TM7SF2,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),8
hsa:8435,SOAT2,path:hsa00100,Steroid biosynthesis - Homo sapiens (human),6
hsa:10005,ACOT8,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),7
hsa:10858,CYP46A1,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),6
hsa:10998,SLC27A5,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),14
hsa:1109,AKR1C4,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),8
hsa:1581,CYP7A1,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),9
hsa:1582,CYP8B1,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),8
hsa:1593,CYP27A1,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),19
hsa:23600,AMACR,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),6
hsa:3295,HSD17B4,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),12
hsa:51302,CYP39A1; 24-hydroxycholesterol 7-alpha-hydroxylase isoform 1,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),3
hsa:570,BAAT,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),27
hsa:6342,SCP2,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),11
hsa:6718,AKR1D1,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),6
hsa:80270,HSD3B7,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),13
hsa:8309,ACOX2,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),6
hsa:9023,CH25H,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),6
hsa:9420,CYP7B1,path:hsa00120,Primary bile acid biosynthesis - Homo sapiens (human),8
hsa:10229,COQ7,path:hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),2
hsa:154807,VKORC1L1; vitamin K epoxide reductase complex subunit 1-like protein 1 isoform 1,path:hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),6
hsa:1728,NQO1,path:hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),6
hsa:2677,GGCX,path:hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),6
hsa:27235,COQ2,path:hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),3
hsa:3242,HPD,path:hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),2
hsa:51004,COQ6,path:hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),6
hsa:51117,COQ4,path:hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),3
hsa:51805,COQ3,path:hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),6
hsa:6898,TAT; tyrosine aminotransferase,path:hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),3
hsa:79001,VKORC1,path:hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),6
hsa:84274,COQ5,path:hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human),2
hsa:100861540,CYP3A7-CYP3A51P,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),8
hsa:10170,DHRS9,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),15
hsa:10720,UGT2B11; UDP-glucuronosyltransferase 2B11 precursor,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:10941,UGT2A1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:1109,AKR1C4,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),36
hsa:120356740,TOMT,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),6
hsa:1312,COMT,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),6
hsa:1543,CYP1A1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),24
hsa:1544,CYP1A2,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),8
hsa:1545,CYP1B1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),6
hsa:1551,CYP3A7,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),8
hsa:1571,CYP2E1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),8
hsa:1576,CYP3A4,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),16
hsa:1577,CYP3A5,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),16
hsa:1581,CYP7A1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),8
hsa:1583,CYP11A1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),25
hsa:1584,CYP11B1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),51
hsa:1585,CYP11B2,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),61
hsa:1586,CYP17A1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),93
hsa:1588,CYP19A1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),31
hsa:1589,CYP21A2,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),50
hsa:1645,AKR1C1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),23
hsa:1646,AKR1C2,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),32
hsa:220074,LRTOMT,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),6
hsa:3283,HSD3B1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),69
hsa:3284,HSD3B2,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),69
hsa:3290,HSD11B1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),17
hsa:3291,HSD11B2,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),10
hsa:3292,HSD17B1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),19
hsa:3293,HSD17B3,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),34
hsa:3294,HSD17B2,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),31
hsa:340811,AKR1C8,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),65
hsa:374875,HSD11B1L,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),17
hsa:412,STS,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),18
hsa:51144,HSD17B12,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),19
hsa:51170,HSD17B11,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),10
hsa:51478,HSD17B7,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),19
hsa:54490,UGT2B28; UDP-glucuronosyltransferase 2B28 isoform 1 precursor,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:54575,UGT1A10,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:54576,UGT1A8,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:54577,UGT1A7,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:54578,UGT1A6,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:54579,UGT1A5,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:54600,UGT1A9,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:54657,UGT1A4,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:54658,UGT1A1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:54659,UGT1A3,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:574537,UGT2A2,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:5959,RDH5,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),15
hsa:6715,SRD5A1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),54
hsa:6716,SRD5A2; 3-oxo-5-alpha-steroid 4-dehydrogenase 2,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),44
hsa:6718,AKR1D1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),41
hsa:6783,SULT1E1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),8
hsa:6820,SULT2B1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),18
hsa:7363,UGT2B4,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:7364,UGT2B7,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:7365,UGT2B10,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:7366,UGT2B15,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:7367,UGT2B17,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:79154,DHRS11,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),3
hsa:7923,HSD17B8,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),31
hsa:79644,SRD5A3,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),44
hsa:79799,UGT2A3; UDP-glucuronosyltransferase 2A3 precursor,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),40
hsa:8630,HSD17B6,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),52
hsa:8644,AKR1C3,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),65
hsa:9420,CYP7B1,path:hsa00140,Steroid hormone biosynthesis - Homo sapiens (human),7
hsa:100532726,NDUFC2-KCTD14; NADH dehydrogenase [ubiquinone] 1 subunit C2,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:10063,COX17; cytochrome c oxidase copper chaperone isoform b,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:101927180,ATP6V1FP2; V-type proton ATPase subunit F-like,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),1
hsa:10312,TCIRG1,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),1
hsa:10476,ATP5PD,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),1
hsa:10632,ATP5MG,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),1
hsa:107984365,cytochrome c oxidase subunit NDUFA4-like,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:10975,UQCR11,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:124901481,ATP synthase subunit f,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),1
hsa:125965,COX6B2,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:126328,NDUFA11,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:127124,ATP6V1G3,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),1
hsa:1327,COX4I1,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1329,COX5B,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1337,COX6A1,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1339,COX6A2,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1340,COX6B1,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1345,COX6C; cytochrome c oxidase subunit 6C,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1346,COX7A1,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1347,COX7A2,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1349,COX7B,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1350,COX7C; cytochrome c oxidase subunit 7C,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1351,COX8A,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1352,COX10,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1353,COX11,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1355,COX15,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:1537,CYC1,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:155066,ATP6V0E2,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),1
hsa:170712,COX7B2; cytochrome c oxidase subunit 7B2,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:23545,ATP6V0A2,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),1
hsa:245972,ATP6V0D2,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),1
hsa:245973,ATP6V1C2,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),1
hsa:267020,ATP5MGL,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),1
hsa:27068,PPA2,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),2
hsa:27089,UQCRQ,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:29796,UQCR10,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:341947,COX8C,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:374291,NDUFS7,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:440567,UQCRHL,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:4508,ATP6,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),1
hsa:4509,ATP8,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),1
hsa:4512,COX1,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:4513,COX2,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:4514,COX3,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:4519,CYTB,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:4535,ND1,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:4536,ND2,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:4537,ND3,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:4538,ND4,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:4539,ND4L,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:4540,ND5,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:4541,ND6,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
hsa:4694,NDUFA1,path:hsa00190,Oxidative phosphorylation - Homo sapiens (human),0
