pathway_id,pathway_name,gene_id,kegg_gene_symbol,gene_symbol,entrez,tdc_idx,matched_via,category,is_enzyme,degree,betweenness,is_articulation,importance
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124904802,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124904804,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124904983,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905065,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905290,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905291,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905292,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905415,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905422,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905424,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905425,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905426,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905427,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905428,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905429,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905430,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905431,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905432,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905433,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905434,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905435,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905436,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905437,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124905438,5S ribosomal RNA,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124906193,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124906194,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124906195,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124906377,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124906378,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124906379,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124906380,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124906381,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:124906382,small nucleolar RNA U3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:134430,WDR36,WDR36,134430,6656,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:138716,RPP25L,RPP25L,138716,10658,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:1457,CSNK2A1,CSNK2A1,1457,21331,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:1459,CSNK2A2,CSNK2A2,1459,17733,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:1460,CSNK2B,CSNK2B,1460,7611,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:166378,AFG2A,SPATA5,166378,5914,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:1736,DKC1,DKC1,1736,23720,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:2091,FBL,FBL,2091,20639,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:22803,XRN2; 5'-3' exoribonuclease 2 isoform 2,XRN2,22803,21500,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:23160,WDR43,WDR43,23160,2602,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:23195,MDN1,MDN1,23195,8065,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:23560,GTPBP4,GTPBP4,23560,11457,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:25996,REXO2,REXO2,25996,13658,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:26354,GNL3,GNL3,26354,4408,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:26851,SNORD3B-1,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:27341,RRP7A,RRP7A,27341,22723,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:283106,CSNK2A3,CSNK2A3,283106,12688,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:28987,NOB1,NOB1,28987,17846,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:29102,DROSHA,DROSHA,29102,6275,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:29107,NXT1,NXT1,29107,21516,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:29889,GNL2,GNL2,29889,583,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:345630,FBLL1; RNA 2'-O-methyltransferase FBLL1,FBLL1,345630,7108,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:3692,EIF6,EIF6,3692,21633,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:4809,SNU13,SNU13,4809,22699,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:4931,NVL,NVL,4931,2176,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:51068,NMD3,NMD3,51068,5012,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:51077,FCF1,FCF1,51077,16076,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:51096,UTP18,UTP18,51096,19001,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:51119,SBDS,SBDS,51119,8930,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:51367,POP5,POP5,51367,14950,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:51602,NOP58,NOP58,51602,3614,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:54433,GAR1,GAR1,54433,5854,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:54464,XRN1,XRN1,54464,4893,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:54552,GNL3L,GNL3L,54552,23163,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:54913,RPP25; ribonuclease P protein subunit p25,RPP25,54913,16834,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:55127,HEATR1,HEATR1,55127,2291,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:55131,RBM28,RBM28,55131,9369,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:55226,NAT10,NAT10,55226,12817,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:55272,IMP3,IMP3,55272,16846,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:55341,LSG1; large subunit GTPase 1 homolog,LSG1,55341,5217,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:55505,NOP10,NOP10,55505,16437,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:55651,NHP2,NHP2,55651,7212,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:55781,RIOK2,RIOK2,55781,6624,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:55813,UTP6,UTP6,55813,18543,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:55916,NXT2,NXT2,55916,23429,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:56000,NXF3; nuclear RNA export factor 3,NXF3,56000,23372,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:56001,NXF2,NXF2,56001,23360,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:57455,REXO1,REXO1,57455,19840,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:5822,PWP2,PWP2,5822,22221,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:5901,RAN,RAN,5901,15055,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:6023,RMRP,RMRP,6023,10686,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:65083,NOL6,NOL6,65083,10637,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:6949,TCOF1,TCOF1,6949,7011,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:728343,NXF2B,NXF2B,728343,23359,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:7514,XPO1,XPO1,7514,2774,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:780851,SNORD3A,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:780852,SNORD3B-2,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:780853,SNORD3C,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:780854,SNORD3D,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:79631,EFL1,EFTUD1,79631,16918,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:81691,REXO5,LOC81691,81691,17408,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:83732,RIOK1,RIOK1,83732,7321,direct,Genetic Information Processing,True,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:84128,WDR75,WDR75,84128,3530,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:84135,UTP15,UTP15,84135,6499,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:84916,UTP4,UTP4,84916,17835,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:92856,IMP4,IMP4,92856,3250,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:9724,UTP14C,UTP14C,9724,15363,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03008,Ribosome biogenesis in eukaryotes - Homo sapiens (human),hsa:9790,BMS1,BMS1,9790,11681,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03010,Ribosome - Homo sapiens (human),hsa:100008587,RNA5-8SN5,RNA5-8S5,100008587,22288,direct,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03010,Ribosome - Homo sapiens (human),hsa:100008588,RNA18SN5,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03010,Ribosome - Homo sapiens (human),hsa:100008589,RNA28SN5,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03010,Ribosome - Homo sapiens (human),hsa:100169751,RNA5S1,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03010,Ribosome - Homo sapiens (human),hsa:100169753,RNA5S2,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03010,Ribosome - Homo sapiens (human),hsa:100169754,RNA5S3,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03010,Ribosome - Homo sapiens (human),hsa:100169755,RNA5S4,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03010,Ribosome - Homo sapiens (human),hsa:100169756,RNA5S5,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03010,Ribosome - Homo sapiens (human),hsa:100169757,RNA5S6,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
path:hsa03010,Ribosome - Homo sapiens (human),hsa:100169758,RNA5S7,,,,unmatched,Genetic Information Processing,False,0,0.0,False,0.0
