idx,gene_symbol,entrez
13423,MOGAT2,80168
13424,LOC283214,283214
13425,DGAT2,84649
13426,UVRAG,7405
13427,WNT11,7481
13428,PRKRIR,5612
13429,LOC100506127,100506127
13430,EMSY,56946
13431,LRRC32,2615
13432,GUCY2EP,390226
13433,TSKU,25987
13434,LOC101928837,101928837
13435,ACER3,55331
13436,B3GNT6,192134
13437,CAPN5,726
13438,OMP,4975
13439,MYO7A,4647
13440,GDPD4,220032
13441,PAK1,5058
13442,FLJ38894,646029
13443,AQP11,282679
13444,CLNS1A,1207
13445,RSF1,51773
13446,AAMDC,28971
13447,INTS4,92105
13448,KCTD14,65987
13449,NDUFC2-KCTD14,100532726
13450,THRSP,7069
13451,NDUFC2,4718
13452,ALG8,79053
13453,KCTD21-AS1,100289388
13454,KCTD21,283219
13455,USP35,57558
13456,GAB2,9846
13457,LOC101928865,101928865
13458,NARS2,79731
13459,LOC101928896,101928896
13460,TENM4,26011
13461,LOC101928944,101928944
13462,LOC101928989,101928989
13463,FAM181B,220382
13464,PRCP,5547
13465,DDIAS,220042
13466,RAB30,27314
13467,RAB30-AS1,100506233
13468,PCF11,51585
13469,ANKRD42,338699
13470,CCDC90B,60492
13471,DLG2,1740
13472,TMEM126B,55863
13473,TMEM126A,84233
13474,CREBZF,58487
13475,CCDC89,220388
13476,SYTL2,54843
13477,CCDC83,220047
13478,PICALM,8301
13479,EED,8726
13480,C11orf73,51501
13481,CCDC81,60494
13482,ME3,10873
13483,PRSS23,11098
13484,OR7E2P,8587
13485,FZD4,8322
13486,LOC100506368,100506368
13487,TMEM135,65084
13488,RAB38,23682
13489,CTSC,1075
13490,GRM5-AS1,100873989
13491,GRM5,2915
13492,TYR,7299
13493,NOX4,50507
13494,FOLH1B,219595
13495,TRIM77,390231
13496,TRIM49,57093
13497,TRIM64B,642446
13498,TRIM49D1,399939
13499,TRIM49D2,729384
13500,TRIM64,120146
13501,TRIM53AP,642569
13502,TRIM49C,642612
13503,UBTFL1,642623
13504,NAALAD2,10003
13505,CHORDC1,26973
13506,DISC1FP1,100873152
13507,FAT3,120114
13508,MTNR1B,4544
13509,SLC36A4,120103
13510,CCDC67,159989
13511,SMCO4,56935
13512,CEP295,85459
13513,SCARNA9,619383
13514,SNORA25,684959
13515,SNORA32,692063
13516,SNORA1,677792
13517,SNORA8,654320
13518,SNORA18,677805
13519,SNORA40,677822
13520,TAF1D,79101
13521,C11orf54,28970
13522,MED17,9440
13523,VSTM5,387804
13524,HEPHL1,341208
13525,PANX1,24145
13526,IZUMO1R,390243
13527,GPR83,10888
13528,MRE11A,4361
13529,ANKRD49,54851
13530,C11orf97,643037
13531,FUT4,2526
13532,PIWIL4,143689
13533,AMOTL1,154810
13534,CWC15,51503
13535,KDM4D,55693
13536,KDM4E,390245
13537,SRSF8,10929
13538,ENDOD1,23052
13539,LOC101929295,101929295
13540,SESN3,143686
13541,LOC100129203,100129203
13542,FAM76B,143684
13543,CEP57,9702
13544,MTMR2,8898
13545,MAML2,84441
13546,CCDC82,79780
13547,JRKL,8690
13548,CNTN5,53942
13549,ARHGAP42,143872
13550,TMEM133,83935
13551,PGR,5241
13552,LOC101054525,101054525
13553,TRPC6,7225
13554,ANGPTL5,253935
13555,CEP126,57562
13556,C11orf70,85016
13557,YAP1,10413
13558,BIRC3,330
13559,BIRC2,329
13560,TMEM123,114908
13561,MMP7,4316
13562,MMP20,9313
13563,MMP27,64066
13564,MMP8,4317
13565,MMP10,4319
13566,WTAPP1,100288077
13567,MMP1,4312
13568,MMP3,4314
13569,MMP12,4321
13570,MMP13,4322
13571,DCUN1D5,84259
13572,DYNC2H1,79659
13573,PDGFD,80310
13574,DDI1,414301
13575,LOC102723895,102723895
13576,CASP12,100506742
13577,LOC643733,643733
13578,CASP4,837
13579,CASP5,838
13580,CASP1,834
13581,CARD16,114769
13582,CASP1P2,440067
13583,CARD18,59082
13584,GRIA4,2893
13585,MSANTD4,84437
13586,KBTBD3,143879
13587,AASDHPPT,60496
13588,LOC101928535,101928535
13589,GUCY1A2,2977
13590,CWF19L2,143884
13591,ALKBH8,91801
13592,ELMOD1,55531
13593,LOC643923,643923
13594,SLN,6588
13595,SLC35F2,54733
13596,RAB39A,54734
13597,CUL5,8065
13598,ACAT1,38
13599,NPAT,4863
13600,ATM,472
13601,C11orf65,160140
13602,KDELC2,143888
13603,EXPH5,23086
13604,DDX10,1662
13605,C11orf87,399947
13606,ZC3H12C,85463
13607,RDX,5962
13608,FDX1,2230
13609,ARHGAP20,57569
13610,C11orf53,341032
13611,COLCA1,399948
13612,COLCA2,120376
13613,POU2AF1,5450
13614,LOC100132078,100132078
13615,BTG4,54766
13616,C11orf88,399949
13617,LAYN,143903
13618,SIK2,23235
13619,PPP2R1B,5519
13620,ALG9,79796
13621,FDXACB1,91893
13622,C11orf1,64776
13623,CRYAB,1410
13624,HSPB2,3316
13625,HSPB2-C11orf52,100528019
13626,C11orf52,91894
13627,DIXDC1,85458
13628,DLAT,1737
13629,PIH1D2,120379
13630,C11orf57,55216
13631,TIMM8B,26521
13632,SDHD,6392
13633,IL18,3606
13634,TEX12,56158
13635,BCO2,83875
13636,PTS,5805
13637,PLET1,349633
13638,LOC283140,283140
13639,LOC101928823,101928823
13640,LOC387810,387810
13641,LOC101928847,101928847
13642,NCAM1,4684
13643,NCAM1-AS1,100288346
13644,TTC12,54970
13645,ANKK1,255239
13646,DRD2,1813
13647,TMPRSS5,80975
13648,ZW10,9183
13649,CLDN25,644672
13650,USP28,57646
13651,HTR3B,9177
13652,HTR3A,3359
13653,ZBTB16,7704
13654,NNMT,4837
13655,LOC101928940,101928940
13656,C11orf71,54494
13657,RBM7,10179
13658,REXO2,25996
13659,NXPE1,120400
13660,NXPE4,54827
13661,NXPE2,120406
13662,CADM1,23705
13663,LINC00900,283143
13664,BUD13,84811
13665,ZPR1,8882
13666,APOA5,116519
13667,APOA4,337
13668,APOC3,345
13669,APOA1,335
13670,APOA1-AS,104326055
13671,SIK3,23387
13672,PAFAH1B2,5049
13673,SIDT2,51092
13674,LOC100652768,100652768
13675,TAGLN,6876
13676,PCSK7,9159
13677,RNF214,257160
13678,BACE1,23621
13679,BACE1-AS,100379571
13680,CEP164,22897
13681,DSCAML1,57453
13682,FXYD2,486
13683,FXYD6-FXYD2,100533181
13684,FXYD6,53826
13685,TMPRSS13,84000
13686,IL10RA,3587
13687,TMPRSS4-AS1,100526771
13688,TMPRSS4,56649
13689,SCN4B,6330
13690,SCN2B,6327
13691,JAML,120425
13692,MPZL3,196264
13693,MPZL2,10205
13694,CD3E,916
13695,CD3D,915
13696,CD3G,917
13697,UBE4A,9354
13698,LOC100131626,100131626
13699,ATP5L,10632
13700,KMT2A,4297
13701,LOC101929089,101929089
13702,TTC36,143941
13703,TMEM25,84866
13704,IFT46,56912
13705,ARCN1,372
13706,PHLDB1,23187
13707,TREH,11181
13708,DDX6,1656
13709,CXCR5,643
13710,BCL9L,283149
13711,UPK2,7379
13712,FOXR1,283150
13713,CCDC84,338657
13714,RPL23AP64,649946
13715,RPS25,6230
13716,TRAPPC4,51399
13717,SLC37A4,2542
13718,HYOU1,10525
13719,VPS11,55823
13720,HMBS,3145
13721,H2AFX,3014
13722,DPAGT1,1798
13723,C2CD2L,9854
13724,HINFP,25988
13725,ABCG4,64137
13726,NLRX1,79671
13727,PDZD3,79849
13728,CCDC153,283152
13729,CBL,867
13730,MCAM,4162
13731,RNF26,79102
13732,C1QTNF5,114902
13733,USP2,9099
13734,USP2-AS1,100499227
13735,THY1,7070
13736,PVRL1,5818
13737,LOC102724301,102724301
13738,TRIM29,23650
13739,OAF,220323
13740,POU2F3,25833
13741,LOC649133,649133
13742,TMEM136,219902
13743,ARHGEF12,23365
13744,GRIK4,2900
13745,TBCEL,219899
13746,TECTA,7007
13747,SC5D,6309
13748,SORL1,6653
13749,MIR100HG,399959
13750,BLID,414899
13751,UBASH3B,84959
13752,CRTAM,56253
13753,C11orf63,79864
13754,BSX,390259
13755,LOC341056,341056
13756,HSPA8,3312
13757,CLMP,79827
13758,GRAMD1B,57476
13759,SCN3B,55800
13760,ZNF202,7753
13761,OR6X1,390260
13762,OR6M1,390261
13763,TMEM225,338661
13764,OR8D4,338662
13765,OR4D5,219875
13766,OR6T1,219874
13767,OR10S1,219873
13768,OR10G4,390264
13769,OR10G9,219870
13770,OR10G8,219869
13771,OR10G7,390265
13772,VWA5A,4013
13773,OR8G2,26492
13774,OR8G1,26494
13775,OR8G5,219865
13776,OR8D1,283159
13777,OR8D2,283160
13778,OR8B2,26595
13779,OR8B3,390271
13780,OR8B4,283162
13781,OR8B8,26493
13782,OR8B12,219858
13783,OR8A1,390275
13784,PANX3,116337
13785,TBRG1,84897
13786,SIAE,54414
13787,SPA17,53340
13788,NRGN,4900
13789,VSIG2,23584
13790,ESAM,90952
13791,LOC101929340,101929340
13792,MSANTD2,79684
13793,LOC100507283,100507283
13794,ROBO3,64221
13795,ROBO4,54538
13796,HEPN1,641654
13797,HEPACAM,220296
13798,CCDC15,80071
13799,SLC37A2,219855
13800,TMEM218,219854
13801,PKNOX2-AS1,103695364
13802,PKNOX2,63876
13803,FEZ1,9638
13804,MGC39545,403312
13805,EI24,9538
13806,STT3A,3703
13807,CHEK1,1111
13808,ACRV1,56
13809,PATE1,160065
13810,PATE2,399967
13811,PATE3,100169851
13812,PATE4,399968
13813,HYLS1,219844
13814,PUS3,83480
13815,DDX25,29118
13816,CDON,50937
13817,RPUSD4,84881
13818,FAM118B,79607
13819,SRPRA,6734
13820,FOXRED1,55572
13821,TIRAP,114609
13822,DCPS,28960
13823,ST3GAL4-AS1,399972
13824,ST3GAL4,6484
13825,KIRREL3,84623
13826,LOC101929427,101929427
13827,KIRREL3-AS2,100874251
13828,KIRREL3-AS3,283165
13829,LOC101929473,101929473
13830,LOC101929497,101929497
13831,ETS1,2113
13832,LOC101929517,101929517
13833,FLI1,2313
13834,SENCR,100507392
13835,KCNJ1,3758
13836,KCNJ5,3762
13837,C11orf45,219833
13838,TP53AIP1,63970
13839,ARHGAP32,9743
13840,BARX2,8538
13841,LINC01395,101929557
13842,TMEM45B,120224
13843,NFRKB,4798
13844,PRDM10,56980
13845,LINC00167,440072
13846,APLP2,334
13847,ST14,6768
13848,ZBTB44,29068
13849,ADAMTS8,11095
13850,ADAMTS15,170689
13851,C11orf44,283171
13852,LOC100507431,100507431
13853,LOC103611081,103611081
13854,SNX19,399979
13855,NTM,50863
13856,LOC101929653,101929653
13857,C11orf39,100507450
13858,NTM-IT,100874281
13859,OPCML,4978
13860,LOC646522,646522
13861,SPATA19,219938
13862,MIR4697HG,283174
13863,IGSF9B,22997
13864,LOC100128239,100128239
13865,JAM3,83700
13866,NCAPD3,23310
13867,VPS26B,112936
13868,THYN1,29087
13869,ACAD8,27034
13870,GLB1L3,112937
13871,GLB1L2,89944
13872,B3GAT1,27087
13873,LOC283177,283177
13874,FAM138D,677784
13875,LOC100288778,100288778
13876,IQSEC3,440073
13877,LOC574538,574538
13878,SLC6A12,6539
13879,LOC101929384,101929384
13880,SLC6A13,6540
13881,LOC102723544,102723544
13882,KDM5A,5927
13883,CCDC77,84318
13884,B4GALNT3,283358
13885,NINJ2,4815
13886,LOC100049716,100049716
13887,WNK1,65125
13888,RAD52,5893
13889,ERC1,23085
13890,LINC00942,100292680
13891,FBXL14,144699
13892,WNT5B,81029
13893,ADIPOR2,79602
13894,CACNA2D4,93589
13895,LRTM2,654429
13896,LINC00940,100271702
13897,DCP1B,196513
13898,CACNA1C,775
13899,CACNA1C-AS4,100874234
13900,CACNA1C-IT3,100874370
13901,CACNA1C-AS2,100874235
13902,CACNA1C-AS1,100652846
13903,LOC283440,283440
13904,FKBP4,2288
13905,ITFG2,55846
13906,NRIP2,83714
13907,LOC100507424,100507424
13908,FOXM1,2305
13909,RHNO1,83695
13910,TULP3,7289
13911,TEAD4,7004
13912,TSPAN9,10867
13913,PRMT8,56341
13914,LOC100129223,100129223
13915,CRACR2A,84766
13916,PARP11,57097
13917,CCND2-AS1,103752584
13918,CCND2,894
13919,TIGAR,57103
13920,FGF23,8074
13921,FGF6,2251
13922,C12orf4,57102
13923,RAD51AP1,10635
13924,DYRK4,8798
13925,AKAP3,10566
13926,NDUFA9,4704
13927,LOC101929549,101929549
13928,GALNT8,26290
13929,KCNA6,3742
13930,KCNA1,3736
13931,KCNA5,3741
13932,LOC101929584,101929584
13933,NTF3,4908
13934,ANO2,57101
13935,VWF,7450
13936,CD9,928
13937,PLEKHG6,55200
13938,TNFRSF1A,7132
13939,SCNN1A,6337
13940,LTBR,4055
13941,CD27-AS1,678655
13942,CD27,939
13943,TAPBPL,55080
13944,VAMP1,6843
13945,MRPL51,51258
13946,NCAPD2,9918
13947,SCARNA10,692148
13948,GAPDH,2597
13949,IFFO1,25900
13950,NOP2,4839
13951,CHD4,1108
13952,SCARNA11,677780
13953,LPAR5,57121
13954,ACRBP,84519
13955,ING4,51147
13956,ZNF384,171017
13957,PIANP,196500
13958,COPS7A,50813
13959,MLF2,8079
13960,PTMS,5763
13961,LAG3,3902
13962,CD4,920
13963,GPR162,27239
13964,P3H3,10536
13965,GNB3,2784
13966,CDCA3,83461
13967,USP5,8078
13968,TPI1,7167
13969,SPSB2,84727
13970,RPL13P5,283345
13971,DSTNP2,171220
13972,LRRC23,10233
13973,ENO2,2026
13974,ATN1,1822
13975,C12orf57,113246
13976,PTPN6,5777
13977,PHB2,11331
13978,SCARNA12,677777
13979,EMG1,10436
13980,LPCAT3,10162
13981,C1S,716
13982,C1R,715
13983,C1RL,51279
13984,C1RL-AS1,283314
13985,RBP5,83758
13986,CLSTN3,9746
13987,PEX5,5830
13988,ACSM4,341392
13989,CD163L1,283316
13990,CD163,9332
13991,APOBEC1,339
13992,GDF3,9573
13993,DPPA3,359787
13994,CLEC4C,170482
13995,NANOGNB,360030
13996,NANOG,79923
13997,SLC2A14,144195
13998,SLC2A3,6515
13999,FOXJ2,55810
14000,C3AR1,719
14001,NECAP1,25977
14002,CLEC4A,50856
14003,POU5F1P3,642559
14004,ZNF705A,440077
14005,FAM66C,440078
14006,FAM90A1,55138
14007,FAM86FP,653113
14008,LOC101927905,101927905
14009,LINC00937,389634
14010,CLEC6A,93978
14011,CLEC4D,338339
14012,CLEC4E,26253
14013,AICDA,57379
14014,MFAP5,8076
14015,RIMKLB,57494
14016,A2ML1,144568
14017,PHC1,1911
14018,M6PR,4074
14019,KLRG1,10219
14020,LINC00612,253128
14021,A2M-AS1,144571
14022,A2M,2
14023,PZP,5858
14024,A2MP1,3
14025,LINC00987,100499405
14026,LOC642846,642846
14027,LOC101930452,101930452
14028,LOC101928030,101928030
14029,DDX12P,440081
14030,KLRB1,3820
14031,LOC374443,374443
14032,CLEC2D,29121
14033,CLECL1,160365
14034,CD69,969
14035,KLRF1,51348
14036,CLEC2B,9976
14037,CLEC2A,387836
14038,LOC100506159,100506159
14039,CLEC12A,160364
14040,CLEC1B,51266
14041,CLEC12B,387837
14042,LOC102724020,102724020
14043,CLEC9A,283420
14044,CLEC1A,51267
14045,CLEC7A,64581
14046,OLR1,4973
14047,TMEM52B,120939
14048,GABARAPL1,23710
14049,KLRD1,3824
14050,LOC101928100,101928100
14051,KLRK1,22914
14052,KLRC4-KLRK1,100528032
14053,KLRC4,8302
14054,KLRC3,3823
14055,KLRC2,3822
14056,KLRC1,3821
14057,KLRAP1,10748
14058,MAGOHB,55110
14059,STYK1,55359
14060,YBX3,8531
14061,TAS2R7,50837
14062,TAS2R8,50836
14063,TAS2R9,50835
14064,TAS2R10,50839
14065,PRR4,11272
14066,PRH1-PRR4,100533464
14067,PRH1,5554
14068,TAS2R13,50838
14069,PRH2,5555
14070,TAS2R14,50840
14071,TAS2R50,259296
14072,TAS2R20,259295
14073,TAS2R19,259294
14074,TAS2R31,259290
14075,TAS2R46,259292
14076,TAS2R43,259289
14077,TAS2R30,259293
14078,SMIM10L1,100129361
14079,TAS2R42,353164
14080,PRB3,5544
14081,PRB4,5545
14082,PRB1,5542
14083,PRB2,653247
14084,LINC01252,338817
14085,ETV6,2120
14086,BCL2L14,79370
14087,LRP6,4040
14088,MANSC1,54682
14089,LOH12CR2,503693
14090,BORCS5,118426
14091,DUSP16,80824
14092,CREBL2,1389
14093,GPR19,2842
14094,CDKN1B,1027
14095,APOLD1,81575
14096,DDX47,51202
14097,RPL13AP20,387841
14098,GPRC5A,9052
14099,GPRC5D,55507
14100,HEBP1,50865
14101,LOC100506314,100506314
14102,HTR7P1,93164
14103,FAM234B,57613
14104,GSG1,83445
14105,EMP1,2012
14106,LINC01559,283422
14107,GRIN2B,2904
14108,ATF7IP,55729
14109,PLBD1,79887
14110,PLBD1-AS1,101928290
14111,GUCY2C,2984
14112,HIST4H4,121504
14113,H2AFJ,55766
14114,WBP11,51729
14115,C12orf60,144608
14116,SMCO3,440087
14117,ART4,420
14118,MGP,4256
14119,ERP27,121506
14120,ARHGDIB,397
14121,PDE6H,5149
14122,LINC01489,101928340
14123,RERG,85004
14124,RERG-AS1,100873980
14125,PTPRO,5800
14126,EPS8,2059
14127,STRAP,11171
14128,DERA,51071
14129,SLC15A5,729025
14130,MGST1,4257
14131,LMO3,55885
14132,SKP1P2,728622
14133,RERGL,79785
14134,PIK3C2G,5288
14135,PLCZ1,89869
14136,CAPZA3,93661
14137,PLEKHA5,54477
14138,AEBP2,121536
14139,LOC100506393,100506393
14140,PDE3A,5139
14141,SLCO1C1,53919
14142,SLCO1B3,28234
14143,SLCO1B7,338821
14144,SLCO1B1,10599
14145,SLCO1A2,6579
14146,IAPP,3375
14147,PYROXD1,79912
14148,RECQL,5965
14149,GOLT1B,51026
14150,SPX,80763
14151,GYS2,2998
14152,LDHB,3945
14153,KCNJ8,3764
14154,ABCC9,10060
14155,CMAS,55907
14156,ST8SIA1,6489
14157,C2CD5,9847
14158,ETNK1,55500
14159,LOC101928441,101928441
14160,SOX5,6660
14161,LOC101928471,101928471
14162,LINC00477,144360
14163,BCAT1,586
14164,C12orf77,196415
14165,LRMP,4033
14166,CASC1,55259
14167,LYRM5,144363
14168,KRAS,3845
14169,LMNTD1,160492
14170,RASSF8-AS1,100506451
14171,RASSF8,11228
14172,BHLHE41,79365
14173,SSPN,8082
14174,ITPR2,3709
14175,ASUN,55726
14176,FGFR1OP2,26127
14177,TM7SF3,51768
14178,MED21,9412
14179,C12orf71,728858
14180,STK38L,23012
14181,ARNTL2,56938
14182,ARNTL2-AS1,101928646
14183,SMCO2,341346
14184,PPFIBP1,8496
14185,REP15,387849
14186,MRPS35,60488
14187,MANSC4,100287284
14188,KLHL42,57542
14189,PTHLH,5744
14190,CCDC91,55297
14191,FAR2,55711
14192,LOC100506606,100506606
14193,ERGIC2,51290
14194,OVCH1-AS1,101055625
14195,OVCH1,341350
14196,TMTC1,83857
14197,IPO8,10526
14198,CAPRIN2,65981
14199,LINC00941,100287314
14200,TSPAN11,441631
14201,DDX11-AS1,100506660
14202,DDX11,1663
14203,FAM60A,58516
14204,FLJ13224,79857
14205,DENND5B,160518
14206,DENND5B-AS1,100874249
14207,METTL20,254013
14208,AMN1,196394
14209,H3F3C,440093
14210,KIAA1551,55196
14211,BICD1,636
14212,FGD4,121512
14213,DNM1L,10059
14214,YARS2,51067
14215,PKP2,5318
14216,SYT10,341359
14217,ALG10,84920
14218,ALG10B,144245
14219,CPNE8,144402
14220,KIF21A,55605
14221,ABCD2,225
14222,C12orf40,283461
14223,SLC2A13,114134
14224,LRRK2,120892
14225,MUC19,283463
14226,CNTN1,1272
14227,PDZRN4,29951
14228,GXYLT1,283464
14229,YAF2,10138
14230,ZCRB1,85437
14231,MIR7851,102467003
14232,PPHLN1,51535
14233,PRICKLE1,144165
14234,LOC101927058,101927058
14235,ADAMTS20,80070
14236,PUS7L,83448
14237,IRAK4,51135
14238,TWF1,5756
14239,TMEM117,84216
14240,NELL2,4753
14241,DBX2,440097
14242,RACGAP1P,83956
14243,PLEKHA8P1,51054
14244,ANO6,196527
14245,LINC00938,400027
14246,ARID2,196528
14247,SCAF11,9169
14248,SLC38A1,81539
14249,SLC38A2,54407
14250,LOC100288798,100288798
14251,SLC38A4,55089
14252,AMIGO2,347902
14253,PCED1B,91523
14254,PCED1B-AS1,100233209
14255,RPAP3,79657
14256,ENDOU,8909
14257,RAPGEF3,10411
14258,SLC48A1,55652
14259,HDAC7,51564
14260,VDR,7421
14261,TMEM106C,79022
14262,COL2A1,1280
14263,SENP1,29843
14264,PFKM,5213
14265,ASB8,140461
14266,CCDC184,387856
14267,OR10AD1,121275
14268,H1FNT,341567
14269,ZNF641,121274
14270,ANP32D,23519
14271,C12orf54,121273
14272,OR8S1,341568
14273,LALBA,3906
14274,KANSL2,54934
14275,SNORA2C,677815
14276,SNORA2A,677793
14277,SNORA2B,677794
14278,CCNT1,904
14279,LINC00935,255411
14280,ADCY6,112
14281,LOC100506125,100506125
14282,CACNB3,784
14283,DDX23,9416
14284,RND1,27289
14285,CCDC65,85478
14286,FKBP11,51303
14287,ARF3,377
14288,WNT10B,7480
14289,WNT1,7471
14290,DDN,23109
14291,PRKAG1,5571
14292,KMT2D,8085
14293,RHEBL1,121268
14294,DHH,50846
14295,LMBR1L,55716
14296,TUBA1B,10376
14297,TUBA1A,7846
14298,TUBA1C,84790
14299,LOC101927267,101927267
14300,PRPH,5630
14301,TROAP,10024
14302,C1QL4,338761
14303,DNAJC22,79962
14304,SPATS2,65244
14305,LOC100335030,100335030
14306,KCNH3,23416
14307,MCRS1,10445
14308,FAM186B,84070
14309,PRPF40B,25766
14310,FMNL3,91010
14311,TMBIM6,7009
14312,NCKAP5L,57701
14313,BCDIN3D-AS1,100286844
14314,BCDIN3D,144233
14315,FAIM2,23017
14316,LOC283332,283332
14317,LOC101927292,101927292
14318,AQP2,359
14319,LOC101927318,101927318
14320,AQP5,362
14321,AQP6,363
14322,RACGAP1,29127
14323,ASIC1,41
14324,SMARCD1,6602
14325,GPD1,2819
14326,COX14,84987
14327,CERS5,91012
14328,LIMA1,51474
14329,FAM186A,121006
14330,LARP4,113251
14331,DIP2B,57609
14332,ATF1,466
14333,TMPRSS12,283471
14334,METTL7A,25840
14335,SLC11A2,4891
14336,LETMD1,25875
14337,CSRNP2,81566
14338,TFCP2,7024
14339,POU6F1,5463
14340,DAZAP2,9802
14341,SMAGP,57228
14342,BIN2,51411
14343,CELA1,1990
14344,GALNT6,11226
14345,SLC4A8,9498
14346,SCN8A,6334
14347,FIGNL2,401720
14348,ANKRD33,341405
14349,ACVRL1,94
14350,ACVR1B,91
14351,GRASP,160622
14352,NR4A1,3164
14353,ATG101,60673
14354,OR7E47P,26628
14355,KRT80,144501
14356,C12orf80,283403
14357,LINC00592,283404
14358,KRT7,3855
14359,KRT81,3887
14360,KRT86,3892
14361,KRT83,3889
14362,KRT85,3891
14363,KRT84,3890
14364,KRT82,3888
14365,KRT75,9119
14366,KRT6B,3854
14367,KRT6C,286887
14368,KRT6A,3853
14369,KRT5,3852
14370,KRT71,112802
14371,KRT74,121391
14372,KRT72,140807
14373,KRT73,319101
14374,LOC100127967,100127967
14375,KRT2,3849
14376,KRT1,3848
14377,KRT77,374454
14378,KRT76,51350
14379,KRT3,3850
14380,KRT4,3851
14381,KRT79,338785
14382,KRT78,196374
14383,KRT8,3856
14384,KRT18,3875
14385,EIF4B,1975
14386,LOC283335,283335
14387,TNS2,23371
14388,SPRYD3,84926
14389,IGFBP6,3489
14390,SOAT2,8435
14391,CSAD,51380
14392,ZNF740,283337
14393,ITGB7,3695
14394,RARG,5916
14395,MFSD5,84975
14396,ESPL1,9700
14397,PFDN5,5204
14398,C12orf10,60314
14399,AAAS,8086
14400,SP7,121340
14401,SP1,6667
14402,AMHR2,269
14403,PRR13,54458
14404,PCBP2,5094
14405,PCBP2-OT1,102157401
14406,MAP3K12,7786
14407,TARBP2,6895
14408,NPFF,8620
14409,ATF7,11016
14410,LOC100652999,100652999
14411,ATP5G2,517
14412,CALCOCO1,57658
14413,CISTR,102216268
14414,HOXC13-AS,100874366
14415,HOXC13,3229
14416,HOXC12,3228
14417,HOTAIR,100124700
14418,HOXC11,3227
14419,HOXC-AS3,100874365
14420,HOXC10,3226
14421,HOXC-AS2,100874364
14422,HOXC-AS1,100874363
14423,HOXC9,3225
14424,HOXC8,3224
14425,HOXC6,3223
14426,HOXC5,3222
14427,HOXC4,3221
14428,FLJ12825,440101
14429,LOC100240735,100240735
14430,LOC100240734,100240734
14431,LOC400043,400043
14432,SMUG1,23583
14433,CBX5,23468
14434,HNRNPA1,3178
14435,HNRNPA1P10,664709
14436,NFE2,4778
14437,COPZ1,22818
14438,LOC102724050,102724050
14439,GPR84,53831
14440,ZNF385A,25946
14441,ITGA5,3678
14442,GTSF1,121355
14443,NCKAP1L,3071
14444,PDE1B,5153
14445,PPP1R1A,5502
14446,GLYCAM1,644076
14447,DCD,117159
14448,MUCL1,118430
14449,TESPA1,9840
14450,NEUROD4,58158
14451,OR9K2,441639
14452,OR10A7,121364
14453,OR6C74,254783
14454,OR6C6,283365
14455,OR6C1,390321
14456,OR6C3,254786
14457,OR6C75,390323
14458,OR6C65,403282
14459,OR6C76,390326
14460,OR6C2,341416
14461,OR6C70,390327
14462,OR6C68,403284
14463,OR6C4,341418
14464,OR2AP1,121129
14465,OR10P1,121130
14466,METTL7B,196410
14467,ITGA7,3679
14468,BLOC1S1,2647
14469,BLOC1S1-RDH5,100528022
14470,RDH5,5959
14471,CD63,967
14472,GDF11,10220
14473,SARNP,84324
14474,ORMDL2,29095
14475,DNAJC14,85406
14476,TMEM198B,440104
14477,MMP19,4327
14478,PYM1,84305
14479,DGKA,1606
14480,PMEL,6490
14481,CDK2,1017
14482,RAB5B,5869
14483,SUOX,6821
14484,IKZF4,64375
14485,RPS26,6231
14486,ERBB3,2065
14487,PA2G4,5036
14488,RPL41,6171
14489,ZC3H10,84872
14490,ESYT1,23344
14491,MYL6B,140465
14492,MYL6,4637
14493,SMARCC2,6601
14494,RNF41,10193
14495,NABP2,79035
14496,SLC39A5,283375
14497,ANKRD52,283373
14498,COQ10A,93058
14499,CS,1431
14500,CNPY2,10330
14501,PAN2,9924
14502,IL23A,51561
14503,STAT2,6773
14504,APOF,319
14505,TIMELESS,8914
14506,MIP,4284
14507,SPRYD4,283377
14508,GLS2,27165
14509,RBMS2,5939
14510,BAZ2A,11176
14511,ATP5B,506
14512,PTGES3,10728
14513,NACA,4666
14514,PRIM1,5557
14515,HSD17B6,8630
14516,SDR9C7,121214
14517,RDH16,8608
14518,GPR182,11318
14519,ZBTB39,9880
14520,TAC3,6866
14521,MYO1A,4640
14522,NEMP1,23306
14523,NAB2,4665
14524,STAT6,6778
14525,LRP1,4035
14526,LRP1-AS,105751187
14527,NXPH4,11247
14528,SHMT2,6472
14529,NDUFA4L2,56901
14530,STAC3,246329
14531,R3HDM2,22864
14532,INHBC,3626
14533,INHBE,83729
14534,GLI1,2735
14535,ARHGAP9,64333
14536,MARS,4141
14537,DDIT3,1649
14538,MBD6,114785
14539,DCTN2,10540
14540,KIF5A,3798
14541,PIP4K2C,79837
14542,DTX3,196403
14543,ARHGEF25,115557
14544,LOC101927583,101927583
14545,SLC26A10,65012
14546,B4GALNT1,2583
14547,OS9,10956
14548,AGAP2,116986
14549,AGAP2-AS1,100130776
14550,TSPAN31,6302
14551,CDK4,1019
14552,MARCH9,92979
14553,CYP27B1,1594
14554,METTL1,4234
14555,METTL21B,25895
14556,TSFM,10102
14557,AVIL,10677
14558,CTDSP2,10106
14559,LOC100506844,100506844
14560,XRCC6BP1,91419
14561,LOC101927653,101927653
14562,LOC100506869,100506869
14563,LRIG3,121227
14564,SLC16A7,9194
14565,FAM19A2,338811
14566,USP15,9958
